Datapoint,Date/Time,inctemp,
10214,9/22/2017 1:24,33.887,
10215,9/22/2017 1:24,33.887,
10216,9/22/2017 1:25,33.887,
10217,9/22/2017 1:25,33.887,
10218,9/22/2017 1:26,33.887,
10219,9/22/2017 1:26,33.914,
10220,9/22/2017 1:27,33.94,
10221,9/22/2017 1:27,33.966,
10222,9/22/2017 1:28,33.992,
10223,9/22/2017 1:28,33.992,
10224,9/22/2017 1:29,34.019,
10225,9/22/2017 1:29,34.019,
10226,9/22/2017 1:30,34.045,
10227,9/22/2017 1:30,34.045,
10228,9/22/2017 1:31,34.071,
10229,9/22/2017 1:31,34.071,
10230,9/22/2017 1:32,34.097,
10231,9/22/2017 1:32,34.097,
10232,9/22/2017 1:33,34.097,
10233,9/22/2017 1:33,34.124,
10234,9/22/2017 1:34,34.124,
10235,9/22/2017 1:34,34.124,
10236,9/22/2017 1:35,34.124,
10237,9/22/2017 1:35,34.124,
10238,9/22/2017 1:36,34.124,
10239,9/22/2017 1:36,34.124,
10240,9/22/2017 1:37,34.124,
10241,9/22/2017 1:37,34.124,
10242,9/22/2017 1:38,34.15,
10243,9/22/2017 1:38,34.15,
10244,9/22/2017 1:39,34.15,
10245,9/22/2017 1:39,34.15,
10246,9/22/2017 1:40,34.15,
10247,9/22/2017 1:40,34.15,
10248,9/22/2017 1:41,34.15,
10249,9/22/2017 1:41,34.15,
10250,9/22/2017 1:42,34.124,
10251,9/22/2017 1:42,34.124,
10252,9/22/2017 1:43,34.124,
10253,9/22/2017 1:43,34.124,
10254,9/22/2017 1:44,34.124,
10255,9/22/2017 1:44,34.124,
10256,9/22/2017 1:45,34.124,
10257,9/22/2017 1:45,34.097,
10258,9/22/2017 1:46,34.097,
10259,9/22/2017 1:46,34.045,
10260,9/22/2017 1:47,34.019,
10261,9/22/2017 1:47,33.992,
10262,9/22/2017 1:48,33.94,
10263,9/22/2017 1:48,33.914,
10264,9/22/2017 1:49,33.887,
10265,9/22/2017 1:49,33.914,
10266,9/22/2017 1:50,33.887,
10267,9/22/2017 1:50,33.887,
10268,9/22/2017 1:51,33.887,
10269,9/22/2017 1:51,33.887,
10270,9/22/2017 1:52,33.914,
10271,9/22/2017 1:52,33.94,
10272,9/22/2017 1:53,33.966,
10273,9/22/2017 1:53,33.992,
10274,9/22/2017 1:54,33.992,
10275,9/22/2017 1:54,33.992,
10276,9/22/2017 1:55,34.019,
10277,9/22/2017 1:55,34.019,
10278,9/22/2017 1:56,34.019,
10279,9/22/2017 1:56,34.045,
10280,9/22/2017 1:57,34.045,
10281,9/22/2017 1:57,34.045,
10282,9/22/2017 1:58,34.071,
10283,9/22/2017 1:58,34.071,
10284,9/22/2017 1:59,34.071,
10285,9/22/2017 1:59,34.097,
10286,9/22/2017 2:00,34.097,
10287,9/22/2017 2:00,34.097,
10288,9/22/2017 2:01,34.124,
10289,9/22/2017 2:01,34.124,
10290,9/22/2017 2:02,34.124,
10291,9/22/2017 2:02,34.124,
10292,9/22/2017 2:03,34.097,
10293,9/22/2017 2:03,34.097,
10294,9/22/2017 2:04,34.097,
10295,9/22/2017 2:04,34.097,
10296,9/22/2017 2:05,34.097,
10297,9/22/2017 2:05,34.097,
10298,9/22/2017 2:06,34.097,
10299,9/22/2017 2:06,34.071,
10300,9/22/2017 2:07,34.045,
10301,9/22/2017 2:07,33.992,
10302,9/22/2017 2:08,33.94,
10303,9/22/2017 2:08,33.887,
10304,9/22/2017 2:09,33.835,
10305,9/22/2017 2:09,33.809,
10306,9/22/2017 2:10,33.757,
10307,9/22/2017 2:10,33.73,
10308,9/22/2017 2:11,33.704,
10309,9/22/2017 2:11,33.704,
10310,9/22/2017 2:12,33.73,
10311,9/22/2017 2:12,33.73,
10312,9/22/2017 2:13,33.757,
10313,9/22/2017 2:13,33.783,
10314,9/22/2017 2:14,33.783,
10315,9/22/2017 2:14,33.809,
10316,9/22/2017 2:15,33.809,
10317,9/22/2017 2:15,33.835,
10318,9/22/2017 2:16,33.835,
10319,9/22/2017 2:16,33.809,
10320,9/22/2017 2:17,33.652,
10321,9/22/2017 2:17,33.652,
10322,9/22/2017 2:18,33.678,
10323,9/22/2017 2:18,33.73,
10324,9/22/2017 2:19,33.73,
10325,9/22/2017 2:19,33.757,
10326,9/22/2017 2:20,33.757,
10327,9/22/2017 2:20,33.757,
10328,9/22/2017 2:21,33.783,
10329,9/22/2017 2:21,33.783,
10330,9/22/2017 2:22,33.809,
10331,9/22/2017 2:22,33.783,
10332,9/22/2017 2:23,33.783,
10333,9/22/2017 2:23,33.783,
10334,9/22/2017 2:24,33.783,
10335,9/22/2017 2:24,33.783,
10336,9/22/2017 2:25,33.783,
10337,9/22/2017 2:25,33.783,
10338,9/22/2017 2:26,33.783,
10339,9/22/2017 2:26,33.757,
10340,9/22/2017 2:27,33.757,
10341,9/22/2017 2:27,33.73,
10342,9/22/2017 2:28,33.704,
10343,9/22/2017 2:28,33.652,
10344,9/22/2017 2:29,33.626,
10345,9/22/2017 2:29,33.626,
10346,9/22/2017 2:30,33.626,
10347,9/22/2017 2:30,33.626,
10348,9/22/2017 2:31,33.626,
10349,9/22/2017 2:31,33.626,
10350,9/22/2017 2:32,33.652,
10351,9/22/2017 2:32,33.678,
10352,9/22/2017 2:33,33.704,
10353,9/22/2017 2:33,33.73,
10354,9/22/2017 2:34,33.6,
10355,9/22/2017 2:34,33.469,
10356,9/22/2017 2:35,33.391,
10357,9/22/2017 2:35,33.261,
10358,9/22/2017 2:36,33.157,
10359,9/22/2017 2:36,33.001,
10360,9/22/2017 2:37,32.898,
10361,9/22/2017 2:37,32.872,
10362,9/22/2017 2:38,32.924,
10363,9/22/2017 2:38,32.949,
10364,9/22/2017 2:39,32.949,
10365,9/22/2017 2:39,32.898,
10366,9/22/2017 2:40,32.872,
10367,9/22/2017 2:40,32.898,
10368,9/22/2017 2:41,32.924,
10369,9/22/2017 2:41,32.949,
10370,9/22/2017 2:42,33.001,
10371,9/22/2017 2:42,33.027,
10372,9/22/2017 2:43,32.924,
10373,9/22/2017 2:43,32.794,
10374,9/22/2017 2:44,32.587,
10375,9/22/2017 2:44,32.433,
10376,9/22/2017 2:45,32.33,
10377,9/22/2017 2:45,32.253,
10378,9/22/2017 2:46,32.175,
10379,9/22/2017 2:46,32.098,
10380,9/22/2017 2:47,32.021,
10381,9/22/2017 2:47,31.97,
10382,9/22/2017 2:48,31.919,
10383,9/22/2017 2:48,31.868,
10384,9/22/2017 2:49,31.816,
10385,9/22/2017 2:49,31.765,
10386,9/22/2017 2:50,31.714,
10387,9/22/2017 2:50,31.663,
10388,9/22/2017 2:51,31.637,
10389,9/22/2017 2:51,31.637,
10390,9/22/2017 2:52,31.612,
10391,9/22/2017 2:52,31.612,
10392,9/22/2017 2:53,31.586,
10393,9/22/2017 2:53,31.561,
10394,9/22/2017 2:54,31.561,
10395,9/22/2017 2:54,31.535,
10396,9/22/2017 2:55,31.51,
10397,9/22/2017 2:55,31.51,
10398,9/22/2017 2:56,31.51,
10399,9/22/2017 2:56,31.51,
10400,9/22/2017 2:57,31.51,
10401,9/22/2017 2:57,31.51,
10402,9/22/2017 2:58,31.51,
10403,9/22/2017 2:58,31.51,
10404,9/22/2017 2:59,31.535,
10405,9/22/2017 2:59,31.535,
10406,9/22/2017 3:00,31.535,
10407,9/22/2017 3:00,31.535,
10408,9/22/2017 3:01,31.535,
10409,9/22/2017 3:01,31.561,
10410,9/22/2017 3:02,31.561,
10411,9/22/2017 3:02,31.561,
10412,9/22/2017 3:03,31.561,
10413,9/22/2017 3:03,31.586,
10414,9/22/2017 3:04,31.586,
10415,9/22/2017 3:04,31.612,
10416,9/22/2017 3:05,31.612,
10417,9/22/2017 3:05,31.612,
10418,9/22/2017 3:06,31.612,
10419,9/22/2017 3:06,31.586,
10420,9/22/2017 3:07,31.586,
10421,9/22/2017 3:07,31.561,
10422,9/22/2017 3:08,31.535,
10423,9/22/2017 3:08,31.51,
10424,9/22/2017 3:09,31.484,
10425,9/22/2017 3:09,31.459,
10426,9/22/2017 3:10,31.433,
10427,9/22/2017 3:10,31.408,
10428,9/22/2017 3:11,31.408,
10429,9/22/2017 3:11,31.382,
10430,9/22/2017 3:12,31.357,
10431,9/22/2017 3:12,31.331,
10432,9/22/2017 3:13,31.331,
10433,9/22/2017 3:13,31.306,
10434,9/22/2017 3:14,31.306,
10435,9/22/2017 3:14,31.331,
10436,9/22/2017 3:15,31.331,
10437,9/22/2017 3:15,31.357,
10438,9/22/2017 3:16,31.357,
10439,9/22/2017 3:16,31.357,
10440,9/22/2017 3:17,31.382,
10441,9/22/2017 3:17,31.382,
10442,9/22/2017 3:18,31.382,
10443,9/22/2017 3:18,31.408,
10444,9/22/2017 3:19,31.408,
10445,9/22/2017 3:19,31.433,
10446,9/22/2017 3:20,31.433,
10447,9/22/2017 3:20,31.433,
10448,9/22/2017 3:21,31.408,
10449,9/22/2017 3:21,31.408,
10450,9/22/2017 3:22,31.382,
10451,9/22/2017 3:22,31.382,
10452,9/22/2017 3:23,31.357,
10453,9/22/2017 3:23,31.357,
10454,9/22/2017 3:24,31.357,
10455,9/22/2017 3:24,31.382,
10456,9/22/2017 3:25,31.382,
10457,9/22/2017 3:25,31.382,
10458,9/22/2017 3:26,31.408,
10459,9/22/2017 3:26,31.408,
10460,9/22/2017 3:27,31.408,
10461,9/22/2017 3:27,31.408,
10462,9/22/2017 3:28,31.382,
10463,9/22/2017 3:28,31.382,
10464,9/22/2017 3:29,31.357,
10465,9/22/2017 3:29,31.357,
10466,9/22/2017 3:30,31.331,
10467,9/22/2017 3:30,31.306,
10468,9/22/2017 3:31,31.306,
10469,9/22/2017 3:31,31.281,
10470,9/22/2017 3:32,31.255,
10471,9/22/2017 3:32,31.255,
10472,9/22/2017 3:33,31.23,
10473,9/22/2017 3:33,31.204,
10474,9/22/2017 3:34,31.204,
10475,9/22/2017 3:34,31.179,
10476,9/22/2017 3:35,31.153,
10477,9/22/2017 3:35,31.153,
10478,9/22/2017 3:36,31.128,
10479,9/22/2017 3:36,31.128,
10480,9/22/2017 3:37,31.103,
10481,9/22/2017 3:37,31.103,
10482,9/22/2017 3:38,31.103,
10483,9/22/2017 3:38,31.077,
10484,9/22/2017 3:39,31.077,
10485,9/22/2017 3:39,31.052,
10486,9/22/2017 3:40,31.052,
10487,9/22/2017 3:40,31.052,
10488,9/22/2017 3:41,31.077,
10489,9/22/2017 3:41,31.077,
10490,9/22/2017 3:42,31.103,
10491,9/22/2017 3:42,31.128,
10492,9/22/2017 3:43,31.153,
10493,9/22/2017 3:43,31.153,
10494,9/22/2017 3:44,31.204,
10495,9/22/2017 3:44,31.204,
10496,9/22/2017 3:45,31.23,
10497,9/22/2017 3:45,31.255,
10498,9/22/2017 3:46,31.281,
10499,9/22/2017 3:46,31.306,
10500,9/22/2017 3:47,31.331,
10501,9/22/2017 3:47,31.331,
10502,9/22/2017 3:48,31.357,
10503,9/22/2017 3:48,31.382,
10504,9/22/2017 3:49,31.382,
10505,9/22/2017 3:49,31.408,
10506,9/22/2017 3:50,31.408,
10507,9/22/2017 3:50,31.408,
10508,9/22/2017 3:51,31.408,
10509,9/22/2017 3:51,31.408,
10510,9/22/2017 3:52,31.382,
10511,9/22/2017 3:52,31.357,
10512,9/22/2017 3:53,31.331,
10513,9/22/2017 3:53,31.357,
10514,9/22/2017 3:54,31.459,
10515,9/22/2017 3:54,31.612,
10516,9/22/2017 3:55,31.74,
10517,9/22/2017 3:55,31.842,
10518,9/22/2017 3:56,31.893,
10519,9/22/2017 3:56,31.944,
10520,9/22/2017 3:57,31.97,
10521,9/22/2017 3:57,31.996,
10522,9/22/2017 3:58,32.021,
10523,9/22/2017 3:58,32.047,
10524,9/22/2017 3:59,32.073,
10525,9/22/2017 3:59,32.124,
10526,9/22/2017 4:00,32.15,
10527,9/22/2017 4:00,32.201,
10528,9/22/2017 4:01,32.253,
10529,9/22/2017 4:01,32.33,
10530,9/22/2017 4:02,32.433,
10531,9/22/2017 4:02,32.51,
10532,9/22/2017 4:03,32.587,
10533,9/22/2017 4:03,32.639,
10534,9/22/2017 4:04,32.717,
10535,9/22/2017 4:04,32.768,
10536,9/22/2017 4:05,32.846,
10537,9/22/2017 4:05,32.898,
10538,9/22/2017 4:06,32.949,
10539,9/22/2017 4:06,33.001,
10540,9/22/2017 4:07,33.053,
10541,9/22/2017 4:07,33.079,
10542,9/22/2017 4:08,33.105,
10543,9/22/2017 4:08,33.157,
10544,9/22/2017 4:09,33.183,
10545,9/22/2017 4:09,33.209,
10546,9/22/2017 4:10,33.261,
10547,9/22/2017 4:10,33.261,
10548,9/22/2017 4:11,33.287,
10549,9/22/2017 4:11,33.313,
10550,9/22/2017 4:12,33.339,
10551,9/22/2017 4:12,33.365,
10552,9/22/2017 4:13,33.365,
10553,9/22/2017 4:13,33.365,
10554,9/22/2017 4:14,33.391,
10555,9/22/2017 4:14,33.391,
10556,9/22/2017 4:15,33.391,
10557,9/22/2017 4:15,33.365,
10558,9/22/2017 4:16,33.339,
10559,9/22/2017 4:16,33.287,
10560,9/22/2017 4:17,33.209,
10561,9/22/2017 4:17,33.183,
10562,9/22/2017 4:18,33.131,
10563,9/22/2017 4:18,33.105,
10564,9/22/2017 4:19,33.079,
10565,9/22/2017 4:19,33.053,
10566,9/22/2017 4:20,33.053,
10567,9/22/2017 4:20,33.027,
10568,9/22/2017 4:21,33.053,
10569,9/22/2017 4:21,33.079,
10570,9/22/2017 4:22,33.105,
10571,9/22/2017 4:22,33.157,
10572,9/22/2017 4:23,33.183,
10573,9/22/2017 4:23,33.209,
10574,9/22/2017 4:24,33.261,
10575,9/22/2017 4:24,33.287,
10576,9/22/2017 4:25,33.313,
10577,9/22/2017 4:25,33.339,
10578,9/22/2017 4:26,33.339,
10579,9/22/2017 4:26,33.339,
10580,9/22/2017 4:27,33.339,
10581,9/22/2017 4:27,33.339,
10582,9/22/2017 4:28,33.339,
10583,9/22/2017 4:28,33.339,
10584,9/22/2017 4:29,33.339,
10585,9/22/2017 4:29,33.313,
10586,9/22/2017 4:30,33.209,
10587,9/22/2017 4:30,33.131,
10588,9/22/2017 4:31,33.105,
10589,9/22/2017 4:31,33.105,
10590,9/22/2017 4:32,33.105,
10591,9/22/2017 4:32,32.975,
10592,9/22/2017 4:33,32.975,
10593,9/22/2017 4:33,33.001,
10594,9/22/2017 4:34,33.053,
10595,9/22/2017 4:34,33.105,
10596,9/22/2017 4:35,33.131,
10597,9/22/2017 4:35,33.131,
10598,9/22/2017 4:36,33.157,
10599,9/22/2017 4:36,33.157,
10600,9/22/2017 4:37,33.157,
10601,9/22/2017 4:37,33.157,
10602,9/22/2017 4:38,33.157,
10603,9/22/2017 4:38,33.157,
10604,9/22/2017 4:39,33.157,
10605,9/22/2017 4:39,33.157,
10606,9/22/2017 4:40,33.183,
10607,9/22/2017 4:40,33.235,
10608,9/22/2017 4:41,33.261,
10609,9/22/2017 4:41,33.313,
10610,9/22/2017 4:42,33.339,
10611,9/22/2017 4:42,33.365,
10612,9/22/2017 4:43,33.417,
10613,9/22/2017 4:43,33.417,
10614,9/22/2017 4:44,33.469,
10615,9/22/2017 4:44,33.469,
10616,9/22/2017 4:45,33.521,
10617,9/22/2017 4:45,33.521,
10618,9/22/2017 4:46,33.548,
10619,9/22/2017 4:46,33.574,
10620,9/22/2017 4:47,33.6,
10621,9/22/2017 4:47,33.626,
10622,9/22/2017 4:48,33.626,
10623,9/22/2017 4:48,33.652,
10624,9/22/2017 4:49,33.652,
10625,9/22/2017 4:49,33.678,
10626,9/22/2017 4:50,33.678,
10627,9/22/2017 4:50,33.704,
10628,9/22/2017 4:51,33.704,
10629,9/22/2017 4:51,33.73,
10630,9/22/2017 4:52,33.73,
10631,9/22/2017 4:52,33.73,
10632,9/22/2017 4:53,33.73,
10633,9/22/2017 4:53,33.73,
10634,9/22/2017 4:54,33.73,
10635,9/22/2017 4:54,33.73,
10636,9/22/2017 4:55,33.73,
10637,9/22/2017 4:55,33.73,
10638,9/22/2017 4:56,33.73,
10639,9/22/2017 4:56,33.704,
10640,9/22/2017 4:57,33.678,
10641,9/22/2017 4:57,33.626,
10642,9/22/2017 4:58,33.6,
10643,9/22/2017 4:58,33.548,
10644,9/22/2017 4:59,33.495,
10645,9/22/2017 4:59,33.443,
10646,9/22/2017 5:00,33.417,
10647,9/22/2017 5:00,33.417,
10648,9/22/2017 5:01,33.417,
10649,9/22/2017 5:01,33.417,
10650,9/22/2017 5:02,33.443,
10651,9/22/2017 5:02,33.417,
10652,9/22/2017 5:03,33.443,
10653,9/22/2017 5:03,33.469,
10654,9/22/2017 5:04,33.521,
10655,9/22/2017 5:04,33.548,
10656,9/22/2017 5:05,33.548,
10657,9/22/2017 5:05,33.574,
10658,9/22/2017 5:06,33.574,
10659,9/22/2017 5:06,33.574,
10660,9/22/2017 5:07,33.6,
10661,9/22/2017 5:07,33.6,
10662,9/22/2017 5:08,33.626,
10663,9/22/2017 5:08,33.626,
10664,9/22/2017 5:09,33.678,
10665,9/22/2017 5:09,33.678,
10666,9/22/2017 5:10,33.704,
10667,9/22/2017 5:10,33.704,
10668,9/22/2017 5:11,33.73,
10669,9/22/2017 5:11,33.73,
10670,9/22/2017 5:12,33.73,
10671,9/22/2017 5:12,33.73,
10672,9/22/2017 5:13,33.757,
10673,9/22/2017 5:13,33.757,
10674,9/22/2017 5:14,33.757,
10675,9/22/2017 5:14,33.783,
10676,9/22/2017 5:15,33.783,
10677,9/22/2017 5:15,33.783,
10678,9/22/2017 5:16,33.783,
10679,9/22/2017 5:16,33.809,
10680,9/22/2017 5:17,33.783,
10681,9/22/2017 5:17,33.783,
10682,9/22/2017 5:18,33.757,
10683,9/22/2017 5:18,33.704,
10684,9/22/2017 5:19,33.678,
10685,9/22/2017 5:19,33.652,
10686,9/22/2017 5:20,33.626,
10687,9/22/2017 5:20,33.6,
10688,9/22/2017 5:21,33.6,
10689,9/22/2017 5:21,33.6,
10690,9/22/2017 5:22,33.6,
10691,9/22/2017 5:22,33.626,
10692,9/22/2017 5:23,33.626,
10693,9/22/2017 5:23,33.652,
10694,9/22/2017 5:24,33.652,
10695,9/22/2017 5:24,33.678,
10696,9/22/2017 5:25,33.678,
10697,9/22/2017 5:25,33.704,
10698,9/22/2017 5:26,33.704,
10699,9/22/2017 5:26,33.73,
10700,9/22/2017 5:27,33.73,
10701,9/22/2017 5:27,33.73,
10702,9/22/2017 5:28,33.757,
10703,9/22/2017 5:28,33.757,
10704,9/22/2017 5:29,33.757,
10705,9/22/2017 5:29,33.783,
10706,9/22/2017 5:30,33.783,
10707,9/22/2017 5:30,33.783,
10708,9/22/2017 5:31,33.783,
10709,9/22/2017 5:31,33.783,
10710,9/22/2017 5:32,33.783,
10711,9/22/2017 5:32,33.678,
10712,9/22/2017 5:33,33.521,
10713,9/22/2017 5:33,33.417,
10714,9/22/2017 5:34,33.417,
10715,9/22/2017 5:34,33.443,
10716,9/22/2017 5:35,33.443,
10717,9/22/2017 5:35,33.469,
10718,9/22/2017 5:36,33.443,
10719,9/22/2017 5:36,33.417,
10720,9/22/2017 5:37,33.365,
10721,9/22/2017 5:37,33.365,
10722,9/22/2017 5:38,33.339,
10723,9/22/2017 5:38,33.339,
10724,9/22/2017 5:39,33.339,
10725,9/22/2017 5:39,33.339,
10726,9/22/2017 5:40,33.365,
10727,9/22/2017 5:40,33.365,
10728,9/22/2017 5:41,33.339,
10729,9/22/2017 5:41,33.339,
10730,9/22/2017 5:42,33.365,
10731,9/22/2017 5:42,33.365,
10732,9/22/2017 5:43,33.391,
10733,9/22/2017 5:43,33.417,
10734,9/22/2017 5:44,33.443,
10735,9/22/2017 5:44,33.469,
10736,9/22/2017 5:45,33.469,
10737,9/22/2017 5:45,33.495,
10738,9/22/2017 5:46,33.521,
10739,9/22/2017 5:46,33.521,
10740,9/22/2017 5:47,33.521,
10741,9/22/2017 5:47,33.548,
10742,9/22/2017 5:48,33.548,
10743,9/22/2017 5:48,33.574,
10744,9/22/2017 5:49,33.574,
10745,9/22/2017 5:49,33.574,
10746,9/22/2017 5:50,33.469,
10747,9/22/2017 5:50,33.365,
10748,9/22/2017 5:51,33.183,
10749,9/22/2017 5:51,33.131,
10750,9/22/2017 5:52,33.209,
10751,9/22/2017 5:52,33.261,
10752,9/22/2017 5:53,33.313,
10753,9/22/2017 5:53,33.339,
10754,9/22/2017 5:54,33.365,
10755,9/22/2017 5:54,33.365,
10756,9/22/2017 5:55,33.365,
10757,9/22/2017 5:55,33.365,
10758,9/22/2017 5:56,33.365,
10759,9/22/2017 5:56,33.365,
10760,9/22/2017 5:57,33.365,
10761,9/22/2017 5:57,33.365,
10762,9/22/2017 5:58,33.365,
10763,9/22/2017 5:58,33.365,
10764,9/22/2017 5:59,33.313,
10765,9/22/2017 5:59,33.287,
10766,9/22/2017 6:00,33.235,
10767,9/22/2017 6:00,33.183,
10768,9/22/2017 6:01,33.105,
10769,9/22/2017 6:01,33.079,
10770,9/22/2017 6:02,33.053,
10771,9/22/2017 6:02,33.027,
10772,9/22/2017 6:03,33.053,
10773,9/22/2017 6:03,33.053,
10774,9/22/2017 6:04,33.027,
10775,9/22/2017 6:04,33.053,
10776,9/22/2017 6:05,33.053,
10777,9/22/2017 6:05,33.079,
10778,9/22/2017 6:06,33.079,
10779,9/22/2017 6:06,33.079,
