Index,Date/Time,inctemp,
2882,10/29/2017 0:00,34.598,
2883,10/29/2017 0:00,34.598,
2884,10/29/2017 0:01,34.572,
2885,10/29/2017 0:01,34.572,
2886,10/29/2017 0:02,34.572,
2887,10/29/2017 0:02,34.572,
2888,10/29/2017 0:03,34.572,
2889,10/29/2017 0:03,34.572,
2890,10/29/2017 0:04,34.545,
2891,10/29/2017 0:04,34.545,
2892,10/29/2017 0:05,34.545,
2893,10/29/2017 0:05,34.545,
2894,10/29/2017 0:06,34.519,
2895,10/29/2017 0:06,34.519,
2896,10/29/2017 0:07,34.519,
2897,10/29/2017 0:07,34.519,
2898,10/29/2017 0:08,34.519,
2899,10/29/2017 0:08,34.519,
2900,10/29/2017 0:09,34.519,
2901,10/29/2017 0:09,34.519,
2902,10/29/2017 0:10,34.519,
2903,10/29/2017 0:10,34.519,
2904,10/29/2017 0:11,34.519,
2905,10/29/2017 0:11,34.519,
2906,10/29/2017 0:12,34.519,
2907,10/29/2017 0:12,34.519,
2908,10/29/2017 0:13,34.519,
2909,10/29/2017 0:13,34.519,
2910,10/29/2017 0:14,34.519,
2911,10/29/2017 0:14,34.519,
2912,10/29/2017 0:15,34.519,
2913,10/29/2017 0:15,34.492,
2914,10/29/2017 0:16,34.492,
2915,10/29/2017 0:16,34.466,
2916,10/29/2017 0:17,34.466,
2917,10/29/2017 0:17,34.466,
2918,10/29/2017 0:18,34.466,
2919,10/29/2017 0:18,34.466,
2920,10/29/2017 0:19,34.44,
2921,10/29/2017 0:19,34.44,
2922,10/29/2017 0:20,34.44,
2923,10/29/2017 0:20,34.44,
2924,10/29/2017 0:21,34.413,
2925,10/29/2017 0:21,34.413,
2926,10/29/2017 0:22,34.413,
2927,10/29/2017 0:22,34.413,
2928,10/29/2017 0:23,34.413,
2929,10/29/2017 0:23,34.413,
2930,10/29/2017 0:24,34.413,
2931,10/29/2017 0:24,34.413,
2932,10/29/2017 0:25,34.413,
2933,10/29/2017 0:25,34.44,
2934,10/29/2017 0:26,34.44,
2935,10/29/2017 0:26,34.466,
2936,10/29/2017 0:27,34.466,
2937,10/29/2017 0:27,34.466,
2938,10/29/2017 0:28,34.466,
2939,10/29/2017 0:28,34.466,
2940,10/29/2017 0:29,34.492,
2941,10/29/2017 0:29,34.492,
2942,10/29/2017 0:30,34.492,
2943,10/29/2017 0:30,34.519,
2944,10/29/2017 0:31,34.519,
2945,10/29/2017 0:31,34.519,
2946,10/29/2017 0:32,34.519,
2947,10/29/2017 0:32,34.519,
2948,10/29/2017 0:33,34.519,
2949,10/29/2017 0:33,34.519,
2950,10/29/2017 0:34,34.519,
2951,10/29/2017 0:34,34.519,
2952,10/29/2017 0:35,34.519,
2953,10/29/2017 0:35,34.519,
2954,10/29/2017 0:36,34.519,
2955,10/29/2017 0:36,34.519,
2956,10/29/2017 0:37,34.519,
2957,10/29/2017 0:37,34.519,
2958,10/29/2017 0:38,34.519,
2959,10/29/2017 0:38,34.519,
2960,10/29/2017 0:39,34.519,
2961,10/29/2017 0:39,34.519,
2962,10/29/2017 0:40,34.519,
2963,10/29/2017 0:40,34.519,
2964,10/29/2017 0:41,34.519,
2965,10/29/2017 0:41,34.519,
2966,10/29/2017 0:42,34.519,
2967,10/29/2017 0:42,34.519,
2968,10/29/2017 0:43,34.545,
2969,10/29/2017 0:43,34.545,
2970,10/29/2017 0:44,34.545,
2971,10/29/2017 0:44,34.545,
2972,10/29/2017 0:45,34.545,
2973,10/29/2017 0:45,34.545,
2974,10/29/2017 0:46,34.572,
2975,10/29/2017 0:46,34.572,
2976,10/29/2017 0:47,34.492,
2977,10/29/2017 0:47,34.36,
2978,10/29/2017 0:48,34.255,
2979,10/29/2017 0:48,34.202,
2980,10/29/2017 0:49,34.15,
2981,10/29/2017 0:49,34.15,
2982,10/29/2017 0:50,34.229,
2983,10/29/2017 0:50,34.334,
2984,10/29/2017 0:51,34.387,
2985,10/29/2017 0:51,34.413,
2986,10/29/2017 0:52,34.44,
2987,10/29/2017 0:52,34.466,
2988,10/29/2017 0:53,34.519,
2989,10/29/2017 0:53,34.598,
2990,10/29/2017 0:54,34.651,
2991,10/29/2017 0:54,34.572,
2992,10/29/2017 0:55,34.598,
2993,10/29/2017 0:55,34.677,
2994,10/29/2017 0:56,34.73,
2995,10/29/2017 0:56,34.783,
2996,10/29/2017 0:57,34.836,
2997,10/29/2017 0:57,34.889,
2998,10/29/2017 0:58,34.969,
2999,10/29/2017 0:58,34.995,
3000,10/29/2017 0:59,35.049,
3001,10/29/2017 0:59,35.075,
3002,10/29/2017 1:00,35.102,
3003,10/29/2017 1:00,35.128,
3004,10/29/2017 1:01,35.155,
3005,10/29/2017 1:01,35.155,
3006,10/29/2017 1:02,35.182,
3007,10/29/2017 1:02,35.182,
3008,10/29/2017 1:03,35.208,
3009,10/29/2017 1:03,35.208,
3010,10/29/2017 1:04,35.208,
3011,10/29/2017 1:04,35.208,
3012,10/29/2017 1:05,35.235,
3013,10/29/2017 1:05,35.235,
3014,10/29/2017 1:06,35.262,
3015,10/29/2017 1:06,35.262,
3016,10/29/2017 1:07,35.262,
3017,10/29/2017 1:07,35.262,
3018,10/29/2017 1:08,35.262,
3019,10/29/2017 1:08,35.288,
3020,10/29/2017 1:09,35.288,
3021,10/29/2017 1:09,35.288,
3022,10/29/2017 1:10,35.288,
3023,10/29/2017 1:10,35.288,
3024,10/29/2017 1:11,35.288,
3025,10/29/2017 1:11,35.315,
3026,10/29/2017 1:12,35.315,
3027,10/29/2017 1:12,35.315,
3028,10/29/2017 1:13,35.315,
3029,10/29/2017 1:13,35.315,
3030,10/29/2017 1:14,35.315,
3031,10/29/2017 1:14,35.315,
3032,10/29/2017 1:15,35.262,
3033,10/29/2017 1:15,35.288,
3034,10/29/2017 1:16,35.315,
3035,10/29/2017 1:16,35.315,
3036,10/29/2017 1:17,35.315,
3037,10/29/2017 1:17,35.315,
3038,10/29/2017 1:18,35.315,
3039,10/29/2017 1:18,35.315,
3040,10/29/2017 1:19,35.315,
3041,10/29/2017 1:19,35.315,
3042,10/29/2017 1:20,35.315,
3043,10/29/2017 1:20,35.315,
3044,10/29/2017 1:21,35.315,
3045,10/29/2017 1:21,35.315,
3046,10/29/2017 1:22,35.315,
3047,10/29/2017 1:22,35.315,
3048,10/29/2017 1:23,35.315,
3049,10/29/2017 1:23,35.315,
3050,10/29/2017 1:24,35.315,
3051,10/29/2017 1:24,35.315,
3052,10/29/2017 1:25,35.315,
3053,10/29/2017 1:25,35.315,
3054,10/29/2017 1:26,35.315,
3055,10/29/2017 1:26,35.342,
3056,10/29/2017 1:27,35.342,
3057,10/29/2017 1:27,35.342,
3058,10/29/2017 1:28,35.368,
3059,10/29/2017 1:28,35.368,
3060,10/29/2017 1:29,35.368,
3061,10/29/2017 1:29,35.342,
3062,10/29/2017 1:30,35.315,
3063,10/29/2017 1:30,35.315,
3064,10/29/2017 1:31,35.208,
3065,10/29/2017 1:31,35.155,
3066,10/29/2017 1:32,35.128,
3067,10/29/2017 1:32,35.102,
3068,10/29/2017 1:33,35.102,
3069,10/29/2017 1:33,35.102,
3070,10/29/2017 1:34,35.102,
3071,10/29/2017 1:34,35.102,
3072,10/29/2017 1:35,35.102,
3073,10/29/2017 1:35,35.102,
3074,10/29/2017 1:36,35.102,
3075,10/29/2017 1:36,35.102,
3076,10/29/2017 1:37,35.102,
3077,10/29/2017 1:37,35.102,
3078,10/29/2017 1:38,35.102,
3079,10/29/2017 1:38,35.102,
3080,10/29/2017 1:39,35.102,
3081,10/29/2017 1:39,35.102,
3082,10/29/2017 1:40,35.102,
3083,10/29/2017 1:40,35.102,
3084,10/29/2017 1:41,35.102,
3085,10/29/2017 1:41,35.102,
3086,10/29/2017 1:42,35.102,
3087,10/29/2017 1:42,35.102,
3088,10/29/2017 1:43,35.102,
3089,10/29/2017 1:43,35.102,
3090,10/29/2017 1:44,35.102,
3091,10/29/2017 1:44,35.102,
3092,10/29/2017 1:45,35.102,
3093,10/29/2017 1:45,35.102,
3094,10/29/2017 1:46,35.128,
3095,10/29/2017 1:46,35.128,
3096,10/29/2017 1:47,35.155,
3097,10/29/2017 1:47,35.155,
3098,10/29/2017 1:48,35.155,
3099,10/29/2017 1:48,35.155,
3100,10/29/2017 1:49,35.182,
3101,10/29/2017 1:49,35.182,
3102,10/29/2017 1:50,35.182,
3103,10/29/2017 1:50,35.208,
3104,10/29/2017 1:51,35.208,
3105,10/29/2017 1:51,35.235,
3106,10/29/2017 1:52,35.235,
3107,10/29/2017 1:52,35.235,
3108,10/29/2017 1:53,35.235,
3109,10/29/2017 1:53,35.235,
3110,10/29/2017 1:54,35.235,
3111,10/29/2017 1:54,35.235,
3112,10/29/2017 1:55,35.235,
3113,10/29/2017 1:55,35.235,
3114,10/29/2017 1:56,35.235,
3115,10/29/2017 1:56,35.235,
3116,10/29/2017 1:57,35.235,
3117,10/29/2017 1:57,35.235,
3118,10/29/2017 1:58,35.235,
3119,10/29/2017 1:58,35.235,
3120,10/29/2017 1:59,35.235,
3121,10/29/2017 1:59,35.235,
3122,10/29/2017 2:00,35.235,
3123,10/29/2017 2:00,35.235,
3124,10/29/2017 2:01,35.235,
3125,10/29/2017 2:01,35.235,
3126,10/29/2017 2:02,35.262,
3127,10/29/2017 2:02,35.128,
3128,10/29/2017 2:03,35.022,
3129,10/29/2017 2:03,35.102,
3130,10/29/2017 2:04,35.155,
3131,10/29/2017 2:04,35.208,
3132,10/29/2017 2:05,35.262,
3133,10/29/2017 2:05,35.288,
3134,10/29/2017 2:06,35.315,
3135,10/29/2017 2:06,35.342,
3136,10/29/2017 2:07,35.368,
3137,10/29/2017 2:07,35.368,
3138,10/29/2017 2:08,35.395,
3139,10/29/2017 2:08,35.422,
3140,10/29/2017 2:09,35.422,
3141,10/29/2017 2:09,35.422,
3142,10/29/2017 2:10,35.448,
3143,10/29/2017 2:10,35.448,
3144,10/29/2017 2:11,35.448,
3145,10/29/2017 2:11,35.448,
3146,10/29/2017 2:12,35.422,
3147,10/29/2017 2:12,35.422,
3148,10/29/2017 2:13,35.422,
3149,10/29/2017 2:13,35.422,
3150,10/29/2017 2:14,35.422,
3151,10/29/2017 2:14,35.422,
3152,10/29/2017 2:15,35.422,
3153,10/29/2017 2:15,35.448,
3154,10/29/2017 2:16,35.448,
3155,10/29/2017 2:16,35.448,
3156,10/29/2017 2:17,35.448,
3157,10/29/2017 2:17,35.448,
3158,10/29/2017 2:18,35.475,
3159,10/29/2017 2:18,35.448,
3160,10/29/2017 2:19,35.422,
3161,10/29/2017 2:19,35.422,
3162,10/29/2017 2:20,35.448,
3163,10/29/2017 2:20,35.448,
3164,10/29/2017 2:21,35.475,
3165,10/29/2017 2:21,35.475,
3166,10/29/2017 2:22,35.475,
3167,10/29/2017 2:22,35.502,
3168,10/29/2017 2:23,35.502,
3169,10/29/2017 2:23,35.529,
3170,10/29/2017 2:24,35.529,
3171,10/29/2017 2:24,35.555,
3172,10/29/2017 2:25,35.555,
3173,10/29/2017 2:25,35.555,
3174,10/29/2017 2:26,35.555,
3175,10/29/2017 2:26,35.582,
3176,10/29/2017 2:27,35.582,
3177,10/29/2017 2:27,35.582,
3178,10/29/2017 2:28,35.582,
3179,10/29/2017 2:28,35.582,
3180,10/29/2017 2:29,35.582,
3181,10/29/2017 2:29,35.582,
3182,10/29/2017 2:30,35.582,
3183,10/29/2017 2:30,35.582,
3184,10/29/2017 2:31,35.555,
3185,10/29/2017 2:31,35.555,
3186,10/29/2017 2:32,35.555,
3187,10/29/2017 2:32,35.555,
3188,10/29/2017 2:33,35.555,
3189,10/29/2017 2:33,35.555,
3190,10/29/2017 2:34,35.555,
3191,10/29/2017 2:34,35.555,
3192,10/29/2017 2:35,35.555,
3193,10/29/2017 2:35,35.555,
3194,10/29/2017 2:36,35.555,
3195,10/29/2017 2:36,35.555,
3196,10/29/2017 2:37,35.582,
3197,10/29/2017 2:37,35.582,
3198,10/29/2017 2:38,35.582,
3199,10/29/2017 2:38,35.582,
3200,10/29/2017 2:39,35.582,
3201,10/29/2017 2:39,35.582,
3202,10/29/2017 2:40,35.475,
3203,10/29/2017 2:40,35.395,
3204,10/29/2017 2:41,35.422,
3205,10/29/2017 2:41,35.422,
3206,10/29/2017 2:42,35.448,
3207,10/29/2017 2:42,35.448,
3208,10/29/2017 2:43,35.475,
3209,10/29/2017 2:43,35.475,
3210,10/29/2017 2:44,35.475,
3211,10/29/2017 2:44,35.502,
3212,10/29/2017 2:45,35.529,
3213,10/29/2017 2:45,35.529,
3214,10/29/2017 2:46,35.555,
3215,10/29/2017 2:46,35.582,
3216,10/29/2017 2:47,35.582,
3217,10/29/2017 2:47,35.609,
3218,10/29/2017 2:48,35.636,
3219,10/29/2017 2:48,35.636,
3220,10/29/2017 2:49,35.662,
3221,10/29/2017 2:49,35.689,
3222,10/29/2017 2:50,35.689,
3223,10/29/2017 2:50,35.716,
3224,10/29/2017 2:51,35.716,
3225,10/29/2017 2:51,35.743,
3226,10/29/2017 2:52,35.743,
3227,10/29/2017 2:52,35.77,
3228,10/29/2017 2:53,35.77,
3229,10/29/2017 2:53,35.77,
3230,10/29/2017 2:54,35.743,
3231,10/29/2017 2:54,35.743,
3232,10/29/2017 2:55,35.743,
3233,10/29/2017 2:55,35.743,
3234,10/29/2017 2:56,35.743,
3235,10/29/2017 2:56,35.743,
3236,10/29/2017 2:57,35.716,
3237,10/29/2017 2:57,35.689,
3238,10/29/2017 2:58,35.689,
3239,10/29/2017 2:58,35.689,
3240,10/29/2017 2:59,35.689,
3241,10/29/2017 2:59,35.689,
3242,10/29/2017 3:00,35.689,
3243,10/29/2017 3:00,35.689,
3244,10/29/2017 3:01,35.689,
3245,10/29/2017 3:01,35.689,
3246,10/29/2017 3:02,35.689,
3247,10/29/2017 3:02,35.609,
3248,10/29/2017 3:03,35.555,
3249,10/29/2017 3:03,35.555,
3250,10/29/2017 3:04,35.529,
3251,10/29/2017 3:04,35.502,
3252,10/29/2017 3:05,35.475,
3253,10/29/2017 3:05,35.475,
3254,10/29/2017 3:06,35.475,
3255,10/29/2017 3:06,35.448,
3256,10/29/2017 3:07,35.448,
3257,10/29/2017 3:07,35.422,
3258,10/29/2017 3:08,35.422,
3259,10/29/2017 3:08,35.395,
3260,10/29/2017 3:09,35.368,
3261,10/29/2017 3:09,35.368,
3262,10/29/2017 3:10,35.342,
3263,10/29/2017 3:10,35.315,
3264,10/29/2017 3:11,35.315,
3265,10/29/2017 3:11,35.288,
3266,10/29/2017 3:12,35.288,
3267,10/29/2017 3:12,35.262,
3268,10/29/2017 3:13,35.262,
3269,10/29/2017 3:13,35.235,
3270,10/29/2017 3:14,35.235,
3271,10/29/2017 3:14,35.235,
3272,10/29/2017 3:15,35.235,
3273,10/29/2017 3:15,35.208,
3274,10/29/2017 3:16,35.208,
3275,10/29/2017 3:16,35.208,
3276,10/29/2017 3:17,35.208,
3277,10/29/2017 3:17,35.208,
3278,10/29/2017 3:18,35.235,
3279,10/29/2017 3:18,35.208,
3280,10/29/2017 3:19,35.235,
3281,10/29/2017 3:19,35.235,
3282,10/29/2017 3:20,35.235,
3283,10/29/2017 3:20,35.235,
3284,10/29/2017 3:21,35.235,
3285,10/29/2017 3:21,35.235,
3286,10/29/2017 3:22,35.235,
3287,10/29/2017 3:22,35.208,
3288,10/29/2017 3:23,35.208,
3289,10/29/2017 3:23,35.208,
3290,10/29/2017 3:24,35.208,
3291,10/29/2017 3:24,35.208,
3292,10/29/2017 3:25,35.208,
3293,10/29/2017 3:25,35.208,
3294,10/29/2017 3:26,35.182,
3295,10/29/2017 3:26,35.182,
3296,10/29/2017 3:27,35.182,
3297,10/29/2017 3:27,35.182,
3298,10/29/2017 3:28,35.182,
3299,10/29/2017 3:28,35.182,
3300,10/29/2017 3:29,35.182,
3301,10/29/2017 3:29,35.208,
3302,10/29/2017 3:30,35.208,
3303,10/29/2017 3:30,35.208,
3304,10/29/2017 3:31,35.208,
3305,10/29/2017 3:31,35.208,
3306,10/29/2017 3:32,35.235,
3307,10/29/2017 3:32,35.235,
3308,10/29/2017 3:33,35.235,
3309,10/29/2017 3:33,35.262,
3310,10/29/2017 3:34,35.262,
3311,10/29/2017 3:34,35.262,
3312,10/29/2017 3:35,35.262,
3313,10/29/2017 3:35,35.182,
3314,10/29/2017 3:36,35.208,
3315,10/29/2017 3:36,35.208,
3316,10/29/2017 3:37,35.235,
3317,10/29/2017 3:37,35.235,
3318,10/29/2017 3:38,35.262,
3319,10/29/2017 3:38,35.262,
3320,10/29/2017 3:39,35.262,
3321,10/29/2017 3:39,35.262,
3322,10/29/2017 3:40,35.262,
3323,10/29/2017 3:40,35.262,
3324,10/29/2017 3:41,35.262,
3325,10/29/2017 3:41,35.262,
3326,10/29/2017 3:42,35.235,
3327,10/29/2017 3:42,35.262,
3328,10/29/2017 3:43,35.262,
3329,10/29/2017 3:43,35.235,
3330,10/29/2017 3:44,35.262,
3331,10/29/2017 3:44,35.235,
3332,10/29/2017 3:45,35.235,
3333,10/29/2017 3:45,35.235,
3334,10/29/2017 3:46,35.235,
3335,10/29/2017 3:46,35.235,
3336,10/29/2017 3:47,35.155,
3337,10/29/2017 3:47,35.128,
3338,10/29/2017 3:48,35.128,
3339,10/29/2017 3:48,35.128,
3340,10/29/2017 3:49,35.102,
3341,10/29/2017 3:49,35.128,
3342,10/29/2017 3:50,35.102,
3343,10/29/2017 3:50,35.102,
3344,10/29/2017 3:51,35.102,
3345,10/29/2017 3:51,35.102,
3346,10/29/2017 3:52,35.102,
3347,10/29/2017 3:52,35.102,
3348,10/29/2017 3:53,35.102,
3349,10/29/2017 3:53,34.995,
3350,10/29/2017 3:54,34.863,
3351,10/29/2017 3:54,34.73,
3352,10/29/2017 3:55,34.624,
3353,10/29/2017 3:55,34.519,
3354,10/29/2017 3:56,34.466,
3355,10/29/2017 3:56,34.624,
3356,10/29/2017 3:57,34.836,
3357,10/29/2017 3:57,34.995,
3358,10/29/2017 3:58,35.128,
3359,10/29/2017 3:58,35.208,
3360,10/29/2017 3:59,35.288,
3361,10/29/2017 3:59,35.368,
3362,10/29/2017 4:00,35.422,
3363,10/29/2017 4:00,35.475,
3364,10/29/2017 4:01,35.502,
3365,10/29/2017 4:01,35.529,
3366,10/29/2017 4:02,35.582,
3367,10/29/2017 4:02,35.609,
3368,10/29/2017 4:03,35.636,
3369,10/29/2017 4:03,35.636,
3370,10/29/2017 4:04,35.636,
3371,10/29/2017 4:04,35.662,
3372,10/29/2017 4:05,35.662,
3373,10/29/2017 4:05,35.662,
3374,10/29/2017 4:06,35.662,
3375,10/29/2017 4:06,35.662,
3376,10/29/2017 4:07,35.662,
3377,10/29/2017 4:07,35.689,
3378,10/29/2017 4:08,35.689,
3379,10/29/2017 4:08,35.689,
3380,10/29/2017 4:09,35.689,
3381,10/29/2017 4:09,35.689,
3382,10/29/2017 4:10,35.689,
3383,10/29/2017 4:10,35.689,
3384,10/29/2017 4:11,35.689,
3385,10/29/2017 4:11,35.689,
3386,10/29/2017 4:12,35.689,
3387,10/29/2017 4:12,35.716,
3388,10/29/2017 4:13,35.716,
3389,10/29/2017 4:13,35.743,
3390,10/29/2017 4:14,35.743,
3391,10/29/2017 4:14,35.743,
3392,10/29/2017 4:15,35.77,
3393,10/29/2017 4:15,35.77,
3394,10/29/2017 4:16,35.797,
3395,10/29/2017 4:16,35.797,
3396,10/29/2017 4:17,35.797,
3397,10/29/2017 4:17,35.797,
3398,10/29/2017 4:18,35.797,
3399,10/29/2017 4:18,35.797,
3400,10/29/2017 4:19,35.797,
3401,10/29/2017 4:19,35.797,
3402,10/29/2017 4:20,35.797,
3403,10/29/2017 4:20,35.797,
3404,10/29/2017 4:21,35.797,
3405,10/29/2017 4:21,35.797,
3406,10/29/2017 4:22,35.797,
3407,10/29/2017 4:22,35.797,
3408,10/29/2017 4:23,35.797,
3409,10/29/2017 4:23,35.77,
3410,10/29/2017 4:24,35.77,
3411,10/29/2017 4:24,35.743,
3412,10/29/2017 4:25,35.743,
3413,10/29/2017 4:25,35.743,
3414,10/29/2017 4:26,35.743,
3415,10/29/2017 4:26,35.743,
3416,10/29/2017 4:27,35.743,
3417,10/29/2017 4:27,35.743,
3418,10/29/2017 4:28,35.743,
3419,10/29/2017 4:28,35.77,
3420,10/29/2017 4:29,35.77,
3421,10/29/2017 4:29,35.77,
3422,10/29/2017 4:30,35.797,
3423,10/29/2017 4:30,35.797,
3424,10/29/2017 4:31,35.797,
3425,10/29/2017 4:31,35.797,
3426,10/29/2017 4:32,35.797,
3427,10/29/2017 4:32,35.797,
3428,10/29/2017 4:33,35.77,
3429,10/29/2017 4:33,35.743,
3430,10/29/2017 4:34,35.77,
3431,10/29/2017 4:34,35.797,
3432,10/29/2017 4:35,35.797,
3433,10/29/2017 4:35,35.797,
3434,10/29/2017 4:36,35.797,
3435,10/29/2017 4:36,35.823,
3436,10/29/2017 4:37,35.823,
3437,10/29/2017 4:37,35.716,
3438,10/29/2017 4:38,35.743,
3439,10/29/2017 4:38,35.77,
3440,10/29/2017 4:39,35.797,
3441,10/29/2017 4:39,35.823,
3442,10/29/2017 4:40,35.85,
3443,10/29/2017 4:40,35.877,
3444,10/29/2017 4:41,35.743,
3445,10/29/2017 4:41,35.689,
3446,10/29/2017 4:42,35.662,
3447,10/29/2017 4:42,35.636,
3448,10/29/2017 4:43,35.636,
3449,10/29/2017 4:43,35.689,
3450,10/29/2017 4:44,35.582,
3451,10/29/2017 4:44,35.475,
3452,10/29/2017 4:45,35.368,
3453,10/29/2017 4:45,35.262,
3454,10/29/2017 4:46,35.208,
3455,10/29/2017 4:46,35.128,
3456,10/29/2017 4:47,35.075,
3457,10/29/2017 4:47,34.995,
3458,10/29/2017 4:48,34.942,
3459,10/29/2017 4:48,34.889,
3460,10/29/2017 4:49,34.836,
3461,10/29/2017 4:49,34.783,
3462,10/29/2017 4:50,34.73,
3463,10/29/2017 4:50,34.677,
3464,10/29/2017 4:51,34.624,
3465,10/29/2017 4:51,34.598,
3466,10/29/2017 4:52,34.545,
3467,10/29/2017 4:52,34.519,
3468,10/29/2017 4:53,34.466,
3469,10/29/2017 4:53,34.413,
3470,10/29/2017 4:54,34.413,
3471,10/29/2017 4:54,34.624,
3472,10/29/2017 4:55,34.783,
3473,10/29/2017 4:55,34.942,
3474,10/29/2017 4:56,35.022,
3475,10/29/2017 4:56,35.102,
3476,10/29/2017 4:57,35.208,
3477,10/29/2017 4:57,35.262,
3478,10/29/2017 4:58,35.315,
3479,10/29/2017 4:58,35.368,
3480,10/29/2017 4:59,35.422,
3481,10/29/2017 4:59,35.448,
3482,10/29/2017 5:00,35.475,
3483,10/29/2017 5:00,35.475,
3484,10/29/2017 5:01,35.502,
3485,10/29/2017 5:01,35.529,
3486,10/29/2017 5:02,35.529,
3487,10/29/2017 5:02,35.555,
3488,10/29/2017 5:03,35.555,
3489,10/29/2017 5:03,35.555,
3490,10/29/2017 5:04,35.555,
3491,10/29/2017 5:04,35.555,
3492,10/29/2017 5:05,35.555,
3493,10/29/2017 5:05,35.555,
3494,10/29/2017 5:06,35.529,
3495,10/29/2017 5:06,35.555,
3496,10/29/2017 5:07,35.582,
3497,10/29/2017 5:07,35.582,
3498,10/29/2017 5:08,35.609,
3499,10/29/2017 5:08,35.609,
3500,10/29/2017 5:09,35.636,
3501,10/29/2017 5:09,35.636,
3502,10/29/2017 5:10,35.636,
3503,10/29/2017 5:10,35.662,
3504,10/29/2017 5:11,35.662,
3505,10/29/2017 5:11,35.662,
3506,10/29/2017 5:12,35.689,
3507,10/29/2017 5:12,35.689,
3508,10/29/2017 5:13,35.689,
3509,10/29/2017 5:13,35.689,
3510,10/29/2017 5:14,35.689,
3511,10/29/2017 5:14,35.689,
3512,10/29/2017 5:15,35.689,
3513,10/29/2017 5:15,35.689,
3514,10/29/2017 5:16,35.689,
3515,10/29/2017 5:16,35.689,
3516,10/29/2017 5:17,35.689,
3517,10/29/2017 5:17,35.689,
3518,10/29/2017 5:18,35.689,
3519,10/29/2017 5:18,35.689,
3520,10/29/2017 5:19,35.689,
3521,10/29/2017 5:19,35.662,
3522,10/29/2017 5:20,35.662,
3523,10/29/2017 5:20,35.662,
3524,10/29/2017 5:21,35.662,
3525,10/29/2017 5:21,35.662,
3526,10/29/2017 5:22,35.689,
3527,10/29/2017 5:22,35.662,
3528,10/29/2017 5:23,35.689,
3529,10/29/2017 5:23,35.636,
3530,10/29/2017 5:24,35.662,
3531,10/29/2017 5:24,35.689,
3532,10/29/2017 5:25,35.743,
3533,10/29/2017 5:25,35.77,
3534,10/29/2017 5:26,35.797,
3535,10/29/2017 5:26,35.823,
3536,10/29/2017 5:27,35.85,
3537,10/29/2017 5:27,35.85,
3538,10/29/2017 5:28,35.877,
3539,10/29/2017 5:28,35.904,
3540,10/29/2017 5:29,35.904,
3541,10/29/2017 5:29,35.904,
3542,10/29/2017 5:30,35.931,
3543,10/29/2017 5:30,35.931,
3544,10/29/2017 5:31,35.931,
3545,10/29/2017 5:31,35.958,
3546,10/29/2017 5:32,35.958,
3547,10/29/2017 5:32,35.958,
3548,10/29/2017 5:33,35.958,
3549,10/29/2017 5:33,35.958,
3550,10/29/2017 5:34,35.958,
3551,10/29/2017 5:34,35.931,
3552,10/29/2017 5:35,35.931,
3553,10/29/2017 5:35,35.931,
3554,10/29/2017 5:36,35.931,
3555,10/29/2017 5:36,35.931,
3556,10/29/2017 5:37,35.931,
3557,10/29/2017 5:37,35.904,
3558,10/29/2017 5:38,35.904,
3559,10/29/2017 5:38,35.904,
3560,10/29/2017 5:39,35.904,
3561,10/29/2017 5:39,35.931,
3562,10/29/2017 5:40,35.931,
3563,10/29/2017 5:40,35.931,
3564,10/29/2017 5:41,35.931,
3565,10/29/2017 5:41,35.958,
3566,10/29/2017 5:42,35.958,
3567,10/29/2017 5:42,35.904,
3568,10/29/2017 5:43,35.904,
3569,10/29/2017 5:43,35.904,
3570,10/29/2017 5:44,35.931,
3571,10/29/2017 5:44,35.931,
3572,10/29/2017 5:45,35.958,
3573,10/29/2017 5:45,35.958,
3574,10/29/2017 5:46,35.958,
3575,10/29/2017 5:46,35.958,
3576,10/29/2017 5:47,35.985,
3577,10/29/2017 5:47,35.985,
3578,10/29/2017 5:48,35.985,
3579,10/29/2017 5:48,36.012,
3580,10/29/2017 5:49,36.012,
3581,10/29/2017 5:49,36.012,
3582,10/29/2017 5:50,36.039,
3583,10/29/2017 5:50,36.039,
3584,10/29/2017 5:51,36.039,
3585,10/29/2017 5:51,36.039,
3586,10/29/2017 5:52,36.039,
3587,10/29/2017 5:52,36.065,
3588,10/29/2017 5:53,36.065,
3589,10/29/2017 5:53,36.065,
3590,10/29/2017 5:54,36.065,
3591,10/29/2017 5:54,36.065,
3592,10/29/2017 5:55,35.985,
3593,10/29/2017 5:55,35.904,
3594,10/29/2017 5:56,35.85,
3595,10/29/2017 5:56,35.85,
3596,10/29/2017 5:57,35.823,
3597,10/29/2017 5:57,35.823,
3598,10/29/2017 5:58,35.797,
3599,10/29/2017 5:58,35.797,
3600,10/29/2017 5:59,35.797,
3601,10/29/2017 5:59,35.77,
3602,10/29/2017 6:00,35.743,
3603,10/29/2017 6:00,35.743,
3604,10/29/2017 6:01,35.716,
3605,10/29/2017 6:01,35.716,
3606,10/29/2017 6:02,35.689,
3607,10/29/2017 6:02,35.662,
3608,10/29/2017 6:03,35.662,
3609,10/29/2017 6:03,35.662,
3610,10/29/2017 6:04,35.636,
3611,10/29/2017 6:04,35.636,
3612,10/29/2017 6:05,35.609,
3613,10/29/2017 6:05,35.582,
3614,10/29/2017 6:06,35.555,
3615,10/29/2017 6:06,35.529,
3616,10/29/2017 6:07,35.529,
3617,10/29/2017 6:07,35.529,
