Data Point,Date/Time,inctemp,
10487,11/19/2017 0:00,20.174,
10488,11/19/2017 0:00,20.174,
10489,11/19/2017 0:01,20.174,
10490,11/19/2017 0:01,20.174,
10491,11/19/2017 0:02,20.174,
10492,11/19/2017 0:02,20.174,
10493,11/19/2017 0:03,20.174,
10494,11/19/2017 0:03,20.174,
10495,11/19/2017 0:04,20.174,
10496,11/19/2017 0:04,20.174,
10497,11/19/2017 0:05,20.174,
10498,11/19/2017 0:05,20.174,
10499,11/19/2017 0:06,20.174,
10500,11/19/2017 0:06,20.174,
10501,11/19/2017 0:07,20.174,
10502,11/19/2017 0:07,20.174,
10503,11/19/2017 0:08,20.174,
10504,11/19/2017 0:08,20.174,
10505,11/19/2017 0:09,20.174,
10506,11/19/2017 0:09,20.174,
10507,11/19/2017 0:10,20.174,
10508,11/19/2017 0:10,20.174,
10509,11/19/2017 0:11,20.174,
10510,11/19/2017 0:11,20.174,
10511,11/19/2017 0:12,20.174,
10512,11/19/2017 0:12,20.174,
10513,11/19/2017 0:13,20.174,
10514,11/19/2017 0:13,20.174,
10515,11/19/2017 0:14,20.174,
10516,11/19/2017 0:14,20.174,
10517,11/19/2017 0:15,20.174,
10518,11/19/2017 0:15,20.174,
10519,11/19/2017 0:16,20.174,
10520,11/19/2017 0:16,20.198,
10521,11/19/2017 0:17,20.198,
10522,11/19/2017 0:17,20.198,
10523,11/19/2017 0:18,20.198,
10524,11/19/2017 0:18,20.198,
10525,11/19/2017 0:19,20.198,
10526,11/19/2017 0:19,20.198,
10527,11/19/2017 0:20,20.198,
10528,11/19/2017 0:20,20.198,
10529,11/19/2017 0:21,20.198,
10530,11/19/2017 0:21,20.198,
10531,11/19/2017 0:22,20.198,
10532,11/19/2017 0:22,20.198,
10533,11/19/2017 0:23,20.198,
10534,11/19/2017 0:23,20.198,
10535,11/19/2017 0:24,20.198,
10536,11/19/2017 0:24,20.198,
10537,11/19/2017 0:25,20.198,
10538,11/19/2017 0:25,20.198,
10539,11/19/2017 0:26,20.198,
10540,11/19/2017 0:26,20.198,
10541,11/19/2017 0:27,20.198,
10542,11/19/2017 0:27,20.198,
10543,11/19/2017 0:28,20.198,
10544,11/19/2017 0:28,20.198,
10545,11/19/2017 0:29,20.198,
10546,11/19/2017 0:29,20.198,
10547,11/19/2017 0:30,20.198,
10548,11/19/2017 0:30,20.198,
10549,11/19/2017 0:31,20.198,
10550,11/19/2017 0:31,20.198,
10551,11/19/2017 0:32,20.198,
10552,11/19/2017 0:32,20.198,
10553,11/19/2017 0:33,20.198,
10554,11/19/2017 0:33,20.198,
10555,11/19/2017 0:34,20.198,
10556,11/19/2017 0:34,20.198,
10557,11/19/2017 0:35,20.198,
10558,11/19/2017 0:35,20.198,
10559,11/19/2017 0:36,20.198,
10560,11/19/2017 0:36,20.198,
10561,11/19/2017 0:37,20.198,
10562,11/19/2017 0:37,20.198,
10563,11/19/2017 0:38,20.198,
10564,11/19/2017 0:38,20.198,
10565,11/19/2017 0:39,20.198,
10566,11/19/2017 0:39,20.198,
10567,11/19/2017 0:40,20.198,
10568,11/19/2017 0:40,20.198,
10569,11/19/2017 0:41,20.198,
10570,11/19/2017 0:41,20.198,
10571,11/19/2017 0:42,20.198,
10572,11/19/2017 0:42,20.198,
10573,11/19/2017 0:43,20.198,
10574,11/19/2017 0:43,20.198,
10575,11/19/2017 0:44,20.198,
10576,11/19/2017 0:44,20.198,
10577,11/19/2017 0:45,20.198,
10578,11/19/2017 0:45,20.198,
10579,11/19/2017 0:46,20.198,
10580,11/19/2017 0:46,20.198,
10581,11/19/2017 0:47,20.198,
10582,11/19/2017 0:47,20.198,
10583,11/19/2017 0:48,20.198,
10584,11/19/2017 0:48,20.198,
10585,11/19/2017 0:49,20.198,
10586,11/19/2017 0:49,20.198,
10587,11/19/2017 0:50,20.174,
10588,11/19/2017 0:50,20.174,
10589,11/19/2017 0:51,20.174,
10590,11/19/2017 0:51,20.174,
10591,11/19/2017 0:52,20.174,
10592,11/19/2017 0:52,20.174,
10593,11/19/2017 0:53,20.174,
10594,11/19/2017 0:53,20.174,
10595,11/19/2017 0:54,20.174,
10596,11/19/2017 0:54,20.174,
10597,11/19/2017 0:55,20.174,
10598,11/19/2017 0:55,20.174,
10599,11/19/2017 0:56,20.174,
10600,11/19/2017 0:56,20.174,
10601,11/19/2017 0:57,20.174,
10602,11/19/2017 0:57,20.174,
10603,11/19/2017 0:58,20.174,
10604,11/19/2017 0:58,20.174,
10605,11/19/2017 0:59,20.174,
10606,11/19/2017 0:59,20.174,
10607,11/19/2017 1:00,20.174,
10608,11/19/2017 1:00,20.174,
10609,11/19/2017 1:01,20.174,
10610,11/19/2017 1:01,20.174,
10611,11/19/2017 1:02,20.174,
10612,11/19/2017 1:02,20.174,
10613,11/19/2017 1:03,20.174,
10614,11/19/2017 1:03,20.174,
10615,11/19/2017 1:04,20.174,
10616,11/19/2017 1:04,20.174,
10617,11/19/2017 1:05,20.174,
10618,11/19/2017 1:05,20.174,
10619,11/19/2017 1:06,20.174,
10620,11/19/2017 1:06,20.174,
10621,11/19/2017 1:07,20.174,
10622,11/19/2017 1:07,20.174,
10623,11/19/2017 1:08,20.174,
10624,11/19/2017 1:08,20.174,
10625,11/19/2017 1:09,20.174,
10626,11/19/2017 1:09,20.174,
10627,11/19/2017 1:10,20.174,
10628,11/19/2017 1:10,20.174,
10629,11/19/2017 1:11,20.174,
10630,11/19/2017 1:11,20.174,
10631,11/19/2017 1:12,20.174,
10632,11/19/2017 1:12,20.174,
10633,11/19/2017 1:13,20.174,
10634,11/19/2017 1:13,20.174,
10635,11/19/2017 1:14,20.174,
10636,11/19/2017 1:14,20.174,
10637,11/19/2017 1:15,20.174,
10638,11/19/2017 1:15,20.174,
10639,11/19/2017 1:16,20.174,
10640,11/19/2017 1:16,20.174,
10641,11/19/2017 1:17,20.174,
10642,11/19/2017 1:17,20.174,
10643,11/19/2017 1:18,20.174,
10644,11/19/2017 1:18,20.174,
10645,11/19/2017 1:19,20.174,
10646,11/19/2017 1:19,20.15,
10647,11/19/2017 1:20,20.15,
10648,11/19/2017 1:20,20.15,
10649,11/19/2017 1:21,20.15,
10650,11/19/2017 1:21,20.15,
10651,11/19/2017 1:22,20.15,
10652,11/19/2017 1:22,20.15,
10653,11/19/2017 1:23,20.15,
10654,11/19/2017 1:23,20.15,
10655,11/19/2017 1:24,20.15,
10656,11/19/2017 1:24,20.15,
10657,11/19/2017 1:25,20.15,
10658,11/19/2017 1:25,20.15,
10659,11/19/2017 1:26,20.15,
10660,11/19/2017 1:26,20.15,
10661,11/19/2017 1:27,20.15,
10662,11/19/2017 1:27,20.15,
10663,11/19/2017 1:28,20.15,
10664,11/19/2017 1:28,20.15,
10665,11/19/2017 1:29,20.15,
10666,11/19/2017 1:29,20.15,
10667,11/19/2017 1:30,20.15,
10668,11/19/2017 1:30,20.15,
10669,11/19/2017 1:31,20.15,
10670,11/19/2017 1:31,20.15,
10671,11/19/2017 1:32,20.15,
10672,11/19/2017 1:32,20.15,
10673,11/19/2017 1:33,20.15,
10674,11/19/2017 1:33,20.15,
10675,11/19/2017 1:34,20.15,
10676,11/19/2017 1:34,20.15,
10677,11/19/2017 1:35,20.15,
10678,11/19/2017 1:35,20.15,
10679,11/19/2017 1:36,20.15,
10680,11/19/2017 1:36,20.15,
10681,11/19/2017 1:37,20.15,
10682,11/19/2017 1:37,20.15,
10683,11/19/2017 1:38,20.15,
10684,11/19/2017 1:38,20.15,
10685,11/19/2017 1:39,20.15,
10686,11/19/2017 1:39,20.15,
10687,11/19/2017 1:40,20.15,
10688,11/19/2017 1:40,20.15,
10689,11/19/2017 1:41,20.15,
10690,11/19/2017 1:41,20.174,
10691,11/19/2017 1:42,20.174,
10692,11/19/2017 1:42,20.174,
10693,11/19/2017 1:43,20.174,
10694,11/19/2017 1:43,20.174,
10695,11/19/2017 1:44,20.174,
10696,11/19/2017 1:44,20.174,
10697,11/19/2017 1:45,20.174,
10698,11/19/2017 1:45,20.174,
10699,11/19/2017 1:46,20.174,
10700,11/19/2017 1:46,20.174,
10701,11/19/2017 1:47,20.174,
10702,11/19/2017 1:47,20.174,
10703,11/19/2017 1:48,20.174,
10704,11/19/2017 1:48,20.174,
10705,11/19/2017 1:49,20.174,
10706,11/19/2017 1:49,20.174,
10707,11/19/2017 1:50,20.174,
10708,11/19/2017 1:50,20.174,
10709,11/19/2017 1:51,20.174,
10710,11/19/2017 1:51,20.174,
10711,11/19/2017 1:52,20.174,
10712,11/19/2017 1:52,20.174,
10713,11/19/2017 1:53,20.174,
10714,11/19/2017 1:53,20.174,
10715,11/19/2017 1:54,20.174,
10716,11/19/2017 1:54,20.174,
10717,11/19/2017 1:55,20.174,
10718,11/19/2017 1:55,20.174,
10719,11/19/2017 1:56,20.174,
10720,11/19/2017 1:56,20.174,
10721,11/19/2017 1:57,20.174,
10722,11/19/2017 1:57,20.174,
10723,11/19/2017 1:58,20.174,
10724,11/19/2017 1:58,20.174,
10725,11/19/2017 1:59,20.174,
10726,11/19/2017 1:59,20.174,
10727,11/19/2017 2:00,20.174,
10728,11/19/2017 2:00,20.174,
10729,11/19/2017 2:01,20.174,
10730,11/19/2017 2:01,20.174,
10731,11/19/2017 2:02,20.174,
10732,11/19/2017 2:02,20.174,
10733,11/19/2017 2:03,20.174,
10734,11/19/2017 2:03,20.174,
10735,11/19/2017 2:04,20.174,
10736,11/19/2017 2:04,20.174,
10737,11/19/2017 2:05,20.174,
10738,11/19/2017 2:05,20.174,
10739,11/19/2017 2:06,20.174,
10740,11/19/2017 2:06,20.174,
10741,11/19/2017 2:07,20.174,
10742,11/19/2017 2:07,20.174,
10743,11/19/2017 2:08,20.15,
10744,11/19/2017 2:08,20.174,
10745,11/19/2017 2:09,20.15,
10746,11/19/2017 2:09,20.15,
10747,11/19/2017 2:10,20.15,
10748,11/19/2017 2:10,20.15,
10749,11/19/2017 2:11,20.15,
10750,11/19/2017 2:11,20.15,
10751,11/19/2017 2:12,20.15,
10752,11/19/2017 2:12,20.15,
10753,11/19/2017 2:13,20.15,
10754,11/19/2017 2:13,20.15,
10755,11/19/2017 2:14,20.15,
10756,11/19/2017 2:14,20.15,
10757,11/19/2017 2:15,20.15,
10758,11/19/2017 2:15,20.15,
10759,11/19/2017 2:16,20.15,
10760,11/19/2017 2:16,20.15,
10761,11/19/2017 2:17,20.15,
10762,11/19/2017 2:17,20.15,
10763,11/19/2017 2:18,20.15,
10764,11/19/2017 2:18,20.15,
10765,11/19/2017 2:19,20.15,
10766,11/19/2017 2:19,20.15,
10767,11/19/2017 2:20,20.15,
10768,11/19/2017 2:20,20.15,
10769,11/19/2017 2:21,20.15,
10770,11/19/2017 2:21,20.15,
10771,11/19/2017 2:22,20.15,
10772,11/19/2017 2:22,20.126,
10773,11/19/2017 2:23,20.15,
10774,11/19/2017 2:23,20.126,
10775,11/19/2017 2:24,20.15,
10776,11/19/2017 2:24,20.126,
10777,11/19/2017 2:25,20.126,
10778,11/19/2017 2:25,20.126,
10779,11/19/2017 2:26,20.126,
10780,11/19/2017 2:26,20.126,
10781,11/19/2017 2:27,20.126,
10782,11/19/2017 2:27,20.126,
10783,11/19/2017 2:28,20.126,
10784,11/19/2017 2:28,20.126,
10785,11/19/2017 2:29,20.126,
10786,11/19/2017 2:29,20.126,
10787,11/19/2017 2:30,20.126,
10788,11/19/2017 2:30,20.126,
10789,11/19/2017 2:31,20.126,
10790,11/19/2017 2:31,20.126,
10791,11/19/2017 2:32,20.126,
10792,11/19/2017 2:32,20.126,
10793,11/19/2017 2:33,20.126,
10794,11/19/2017 2:33,20.126,
10795,11/19/2017 2:34,20.126,
10796,11/19/2017 2:34,20.126,
10797,11/19/2017 2:35,20.126,
10798,11/19/2017 2:35,20.126,
10799,11/19/2017 2:36,20.126,
10800,11/19/2017 2:36,20.126,
10801,11/19/2017 2:37,20.126,
10802,11/19/2017 2:37,20.126,
10803,11/19/2017 2:38,20.126,
10804,11/19/2017 2:38,20.126,
10805,11/19/2017 2:39,20.126,
10806,11/19/2017 2:39,20.126,
10807,11/19/2017 2:40,20.126,
10808,11/19/2017 2:40,20.126,
10809,11/19/2017 2:41,20.126,
10810,11/19/2017 2:41,20.126,
10811,11/19/2017 2:42,20.126,
10812,11/19/2017 2:42,20.126,
10813,11/19/2017 2:43,20.126,
10814,11/19/2017 2:43,20.126,
10815,11/19/2017 2:44,20.126,
10816,11/19/2017 2:44,20.126,
10817,11/19/2017 2:45,20.126,
10818,11/19/2017 2:45,20.126,
10819,11/19/2017 2:46,20.126,
10820,11/19/2017 2:46,20.126,
10821,11/19/2017 2:47,20.126,
10822,11/19/2017 2:47,20.126,
10823,11/19/2017 2:48,20.126,
10824,11/19/2017 2:48,20.126,
10825,11/19/2017 2:49,20.126,
10826,11/19/2017 2:49,20.126,
10827,11/19/2017 2:50,20.126,
10828,11/19/2017 2:50,20.126,
10829,11/19/2017 2:51,20.126,
10830,11/19/2017 2:51,20.126,
10831,11/19/2017 2:52,20.126,
10832,11/19/2017 2:52,20.126,
10833,11/19/2017 2:53,20.126,
10834,11/19/2017 2:53,20.126,
10835,11/19/2017 2:54,20.126,
10836,11/19/2017 2:54,20.126,
10837,11/19/2017 2:55,20.126,
10838,11/19/2017 2:55,20.126,
10839,11/19/2017 2:56,20.126,
10840,11/19/2017 2:56,20.126,
10841,11/19/2017 2:57,20.126,
10842,11/19/2017 2:57,20.126,
10843,11/19/2017 2:58,20.126,
10844,11/19/2017 2:58,20.126,
10845,11/19/2017 2:59,20.126,
10846,11/19/2017 2:59,20.126,
10847,11/19/2017 3:00,20.126,
10848,11/19/2017 3:00,20.126,
10849,11/19/2017 3:01,20.126,
10850,11/19/2017 3:01,20.126,
10851,11/19/2017 3:02,20.126,
10852,11/19/2017 3:02,20.126,
10853,11/19/2017 3:03,20.126,
10854,11/19/2017 3:03,20.126,
10855,11/19/2017 3:04,20.126,
10856,11/19/2017 3:04,20.126,
10857,11/19/2017 3:05,20.126,
10858,11/19/2017 3:05,20.126,
10859,11/19/2017 3:06,20.126,
10860,11/19/2017 3:06,20.126,
10861,11/19/2017 3:07,20.126,
10862,11/19/2017 3:07,20.126,
10863,11/19/2017 3:08,20.126,
10864,11/19/2017 3:08,20.126,
10865,11/19/2017 3:09,20.126,
10866,11/19/2017 3:09,20.126,
10867,11/19/2017 3:10,20.126,
10868,11/19/2017 3:10,20.126,
10869,11/19/2017 3:11,20.126,
10870,11/19/2017 3:11,20.126,
10871,11/19/2017 3:12,20.126,
10872,11/19/2017 3:12,20.126,
10873,11/19/2017 3:13,20.126,
10874,11/19/2017 3:13,20.126,
10875,11/19/2017 3:14,20.126,
10876,11/19/2017 3:14,20.126,
10877,11/19/2017 3:15,20.126,
10878,11/19/2017 3:15,20.126,
10879,11/19/2017 3:16,20.126,
10880,11/19/2017 3:16,20.126,
10881,11/19/2017 3:17,20.126,
10882,11/19/2017 3:17,20.126,
10883,11/19/2017 3:18,20.126,
10884,11/19/2017 3:18,20.126,
10885,11/19/2017 3:19,20.126,
10886,11/19/2017 3:19,20.126,
10887,11/19/2017 3:20,20.126,
10888,11/19/2017 3:20,20.126,
10889,11/19/2017 3:21,20.126,
10890,11/19/2017 3:21,20.126,
10891,11/19/2017 3:22,20.126,
10892,11/19/2017 3:22,20.126,
10893,11/19/2017 3:23,20.126,
10894,11/19/2017 3:23,20.126,
10895,11/19/2017 3:24,20.126,
10896,11/19/2017 3:24,20.126,
10897,11/19/2017 3:25,20.126,
10898,11/19/2017 3:25,20.126,
10899,11/19/2017 3:26,20.126,
10900,11/19/2017 3:26,20.126,
10901,11/19/2017 3:27,20.126,
10902,11/19/2017 3:27,20.126,
10903,11/19/2017 3:28,20.126,
10904,11/19/2017 3:28,20.126,
10905,11/19/2017 3:29,20.126,
10906,11/19/2017 3:29,20.126,
10907,11/19/2017 3:30,20.126,
10908,11/19/2017 3:30,20.126,
10909,11/19/2017 3:31,20.103,
10910,11/19/2017 3:31,20.103,
10911,11/19/2017 3:32,20.103,
10912,11/19/2017 3:32,20.103,
10913,11/19/2017 3:33,20.103,
10914,11/19/2017 3:33,20.103,
10915,11/19/2017 3:34,20.126,
10916,11/19/2017 3:34,20.103,
10917,11/19/2017 3:35,20.103,
10918,11/19/2017 3:35,20.103,
10919,11/19/2017 3:36,20.103,
10920,11/19/2017 3:36,20.103,
10921,11/19/2017 3:37,20.126,
10922,11/19/2017 3:37,20.103,
10923,11/19/2017 3:38,20.126,
10924,11/19/2017 3:38,20.103,
10925,11/19/2017 3:39,20.103,
10926,11/19/2017 3:39,20.126,
10927,11/19/2017 3:40,20.126,
10928,11/19/2017 3:40,20.126,
10929,11/19/2017 3:41,20.126,
10930,11/19/2017 3:41,20.126,
10931,11/19/2017 3:42,20.126,
10932,11/19/2017 3:42,20.126,
10933,11/19/2017 3:43,20.126,
10934,11/19/2017 3:43,20.126,
10935,11/19/2017 3:44,20.126,
10936,11/19/2017 3:44,20.126,
10937,11/19/2017 3:45,20.126,
10938,11/19/2017 3:45,20.126,
10939,11/19/2017 3:46,20.126,
10940,11/19/2017 3:46,20.126,
10941,11/19/2017 3:47,20.126,
10942,11/19/2017 3:47,20.126,
10943,11/19/2017 3:48,20.126,
10944,11/19/2017 3:48,20.126,
10945,11/19/2017 3:49,20.126,
10946,11/19/2017 3:49,20.126,
10947,11/19/2017 3:50,20.126,
10948,11/19/2017 3:50,20.126,
10949,11/19/2017 3:51,20.126,
10950,11/19/2017 3:51,20.126,
10951,11/19/2017 3:52,20.126,
10952,11/19/2017 3:52,20.126,
10953,11/19/2017 3:53,20.126,
10954,11/19/2017 3:53,20.126,
10955,11/19/2017 3:54,20.126,
10956,11/19/2017 3:54,20.126,
10957,11/19/2017 3:55,20.15,
10958,11/19/2017 3:55,20.15,
10959,11/19/2017 3:56,20.15,
10960,11/19/2017 3:56,20.15,
10961,11/19/2017 3:57,20.15,
10962,11/19/2017 3:57,20.15,
10963,11/19/2017 3:58,20.15,
10964,11/19/2017 3:58,20.15,
10965,11/19/2017 3:59,20.15,
10966,11/19/2017 3:59,20.15,
10967,11/19/2017 4:00,20.15,
10968,11/19/2017 4:00,20.15,
10969,11/19/2017 4:01,20.15,
10970,11/19/2017 4:01,20.15,
10971,11/19/2017 4:02,20.15,
10972,11/19/2017 4:02,20.15,
10973,11/19/2017 4:03,20.15,
10974,11/19/2017 4:03,20.15,
10975,11/19/2017 4:04,20.15,
10976,11/19/2017 4:04,20.15,
10977,11/19/2017 4:05,20.15,
10978,11/19/2017 4:05,20.15,
10979,11/19/2017 4:06,20.15,
10980,11/19/2017 4:06,20.15,
10981,11/19/2017 4:07,20.15,
10982,11/19/2017 4:07,20.15,
10983,11/19/2017 4:08,20.15,
10984,11/19/2017 4:08,20.15,
10985,11/19/2017 4:09,20.15,
10986,11/19/2017 4:09,20.15,
10987,11/19/2017 4:10,20.15,
10988,11/19/2017 4:10,20.15,
10989,11/19/2017 4:11,20.15,
10990,11/19/2017 4:11,20.15,
10991,11/19/2017 4:12,20.15,
10992,11/19/2017 4:12,20.15,
10993,11/19/2017 4:13,20.15,
10994,11/19/2017 4:13,20.15,
10995,11/19/2017 4:14,20.15,
10996,11/19/2017 4:14,20.15,
10997,11/19/2017 4:15,20.15,
10998,11/19/2017 4:15,20.15,
10999,11/19/2017 4:16,20.15,
11000,11/19/2017 4:16,20.15,
11001,11/19/2017 4:17,20.15,
11002,11/19/2017 4:17,20.15,
11003,11/19/2017 4:18,20.15,
11004,11/19/2017 4:18,20.15,
11005,11/19/2017 4:19,20.15,
11006,11/19/2017 4:19,20.15,
11007,11/19/2017 4:20,20.15,
11008,11/19/2017 4:20,20.15,
11009,11/19/2017 4:21,20.15,
11010,11/19/2017 4:21,20.15,
11011,11/19/2017 4:22,20.15,
11012,11/19/2017 4:22,20.15,
11013,11/19/2017 4:23,20.15,
11014,11/19/2017 4:23,20.15,
11015,11/19/2017 4:24,20.15,
11016,11/19/2017 4:24,20.15,
11017,11/19/2017 4:25,20.15,
11018,11/19/2017 4:25,20.15,
11019,11/19/2017 4:26,20.15,
11020,11/19/2017 4:26,20.15,
11021,11/19/2017 4:27,20.15,
11022,11/19/2017 4:27,20.15,
11023,11/19/2017 4:28,20.174,
11024,11/19/2017 4:28,20.174,
11025,11/19/2017 4:29,20.174,
11026,11/19/2017 4:29,20.174,
11027,11/19/2017 4:30,20.174,
11028,11/19/2017 4:30,20.174,
11029,11/19/2017 4:31,20.174,
11030,11/19/2017 4:31,20.174,
11031,11/19/2017 4:32,20.174,
11032,11/19/2017 4:32,20.174,
11033,11/19/2017 4:33,20.174,
11034,11/19/2017 4:33,20.174,
11035,11/19/2017 4:34,20.174,
11036,11/19/2017 4:34,20.174,
11037,11/19/2017 4:35,20.174,
11038,11/19/2017 4:35,20.174,
11039,11/19/2017 4:36,20.174,
11040,11/19/2017 4:36,20.174,
11041,11/19/2017 4:37,20.174,
11042,11/19/2017 4:37,20.174,
11043,11/19/2017 4:38,20.174,
11044,11/19/2017 4:38,20.174,
11045,11/19/2017 4:39,20.174,
11046,11/19/2017 4:39,20.174,
11047,11/19/2017 4:40,20.174,
11048,11/19/2017 4:40,20.174,
11049,11/19/2017 4:41,20.174,
11050,11/19/2017 4:41,20.174,
11051,11/19/2017 4:42,20.174,
11052,11/19/2017 4:42,20.174,
11053,11/19/2017 4:43,20.174,
11054,11/19/2017 4:43,20.174,
11055,11/19/2017 4:44,20.174,
11056,11/19/2017 4:44,20.174,
11057,11/19/2017 4:45,20.174,
11058,11/19/2017 4:45,20.174,
11059,11/19/2017 4:46,20.174,
11060,11/19/2017 4:46,20.174,
11061,11/19/2017 4:47,20.174,
11062,11/19/2017 4:47,20.174,
11063,11/19/2017 4:48,20.174,
11064,11/19/2017 4:48,20.174,
11065,11/19/2017 4:49,20.174,
11066,11/19/2017 4:49,20.174,
11067,11/19/2017 4:50,20.174,
11068,11/19/2017 4:50,20.174,
11069,11/19/2017 4:51,20.174,
11070,11/19/2017 4:51,20.174,
11071,11/19/2017 4:52,20.174,
11072,11/19/2017 4:52,20.174,
11073,11/19/2017 4:53,20.174,
11074,11/19/2017 4:53,20.174,
11075,11/19/2017 4:54,20.174,
11076,11/19/2017 4:54,20.174,
11077,11/19/2017 4:55,20.174,
11078,11/19/2017 4:55,20.174,
11079,11/19/2017 4:56,20.174,
11080,11/19/2017 4:56,20.174,
11081,11/19/2017 4:57,20.174,
11082,11/19/2017 4:57,20.174,
11083,11/19/2017 4:58,20.174,
11084,11/19/2017 4:58,20.174,
11085,11/19/2017 4:59,20.174,
11086,11/19/2017 4:59,20.174,
11087,11/19/2017 5:00,20.174,
11088,11/19/2017 5:00,20.174,
11089,11/19/2017 5:01,20.15,
11090,11/19/2017 5:01,20.15,
11091,11/19/2017 5:02,20.15,
11092,11/19/2017 5:02,20.15,
11093,11/19/2017 5:03,20.15,
11094,11/19/2017 5:03,20.15,
11095,11/19/2017 5:04,20.15,
11096,11/19/2017 5:04,20.15,
11097,11/19/2017 5:05,20.15,
11098,11/19/2017 5:05,20.15,
11099,11/19/2017 5:06,20.15,
11100,11/19/2017 5:06,20.15,
11101,11/19/2017 5:07,20.15,
11102,11/19/2017 5:07,20.15,
11103,11/19/2017 5:08,20.15,
11104,11/19/2017 5:08,20.15,
11105,11/19/2017 5:09,20.15,
11106,11/19/2017 5:09,20.15,
11107,11/19/2017 5:10,20.15,
11108,11/19/2017 5:10,20.15,
11109,11/19/2017 5:11,20.15,
11110,11/19/2017 5:11,20.15,
11111,11/19/2017 5:12,20.15,
11112,11/19/2017 5:12,20.126,
11113,11/19/2017 5:13,20.15,
11114,11/19/2017 5:13,20.126,
11115,11/19/2017 5:14,20.126,
11116,11/19/2017 5:14,20.126,
11117,11/19/2017 5:15,20.126,
11118,11/19/2017 5:15,20.126,
11119,11/19/2017 5:16,20.126,
11120,11/19/2017 5:16,20.126,
11121,11/19/2017 5:17,20.126,
11122,11/19/2017 5:17,20.126,
11123,11/19/2017 5:18,20.126,
11124,11/19/2017 5:18,20.126,
11125,11/19/2017 5:19,20.126,
11126,11/19/2017 5:19,20.126,
11127,11/19/2017 5:20,20.126,
11128,11/19/2017 5:20,20.126,
11129,11/19/2017 5:21,20.126,
11130,11/19/2017 5:21,20.126,
11131,11/19/2017 5:22,20.126,
11132,11/19/2017 5:22,20.126,
11133,11/19/2017 5:23,20.126,
11134,11/19/2017 5:23,20.126,
11135,11/19/2017 5:24,20.126,
11136,11/19/2017 5:24,20.126,
11137,11/19/2017 5:25,20.126,
11138,11/19/2017 5:25,20.126,
11139,11/19/2017 5:26,20.126,
11140,11/19/2017 5:26,20.126,
11141,11/19/2017 5:27,20.126,
11142,11/19/2017 5:27,20.126,
11143,11/19/2017 5:28,20.126,
11144,11/19/2017 5:28,20.126,
11145,11/19/2017 5:29,20.126,
11146,11/19/2017 5:29,20.126,
11147,11/19/2017 5:30,20.126,
11148,11/19/2017 5:30,20.126,
11149,11/19/2017 5:31,20.126,
11150,11/19/2017 5:31,20.126,
11151,11/19/2017 5:32,20.126,
11152,11/19/2017 5:32,20.126,
11153,11/19/2017 5:33,20.126,
11154,11/19/2017 5:33,20.126,
11155,11/19/2017 5:34,20.126,
11156,11/19/2017 5:34,20.126,
11157,11/19/2017 5:35,20.126,
11158,11/19/2017 5:35,20.126,
11159,11/19/2017 5:36,20.126,
11160,11/19/2017 5:36,20.126,
11161,11/19/2017 5:37,20.126,
11162,11/19/2017 5:37,20.126,
11163,11/19/2017 5:38,20.126,
11164,11/19/2017 5:38,20.126,
11165,11/19/2017 5:39,20.126,
11166,11/19/2017 5:39,20.126,
11167,11/19/2017 5:40,20.269,
11168,11/19/2017 5:40,20.817,
11169,11/19/2017 5:41,21.199,
11170,11/19/2017 5:41,21.437,
11171,11/19/2017 5:42,21.604,
11172,11/19/2017 5:42,21.915,
11173,11/19/2017 5:43,22.417,
11174,11/19/2017 5:43,22.8,
11175,11/19/2017 5:44,23.064,
11176,11/19/2017 5:44,23.328,
11177,11/19/2017 5:45,23.617,
11178,11/19/2017 5:45,23.905,
11179,11/19/2017 5:46,24.219,
11180,11/19/2017 5:46,24.508,
11181,11/19/2017 5:47,24.798,
11182,11/19/2017 5:47,25.113,
11183,11/19/2017 5:48,25.428,
11184,11/19/2017 5:48,25.744,
11185,11/19/2017 5:49,26.036,
11186,11/19/2017 5:49,26.353,
11187,11/19/2017 5:50,26.671,
11188,11/19/2017 5:50,26.989,
11189,11/19/2017 5:51,27.284,
11190,11/19/2017 5:51,27.554,
11191,11/19/2017 5:52,27.825,
11192,11/19/2017 5:52,28.072,
11193,11/19/2017 5:53,28.245,
11194,11/19/2017 5:53,28.468,
11195,11/19/2017 5:54,28.617,
11196,11/19/2017 5:54,28.717,
11197,11/19/2017 5:55,28.791,
11198,11/19/2017 5:55,28.891,
11199,11/19/2017 5:56,28.941,
11200,11/19/2017 5:56,29.015,
11201,11/19/2017 5:57,29.09,
11202,11/19/2017 5:57,29.215,
11203,11/19/2017 5:58,29.34,
11204,11/19/2017 5:58,29.439,
11205,11/19/2017 5:59,29.565,
11206,11/19/2017 5:59,29.69,
11207,11/19/2017 6:00,29.79,
11208,11/19/2017 6:00,29.89,
11209,11/19/2017 6:01,29.991,
11210,11/19/2017 6:01,30.091,
11211,11/19/2017 6:02,30.192,
11212,11/19/2017 6:02,30.243,
11213,11/19/2017 6:03,30.318,
11214,11/19/2017 6:03,30.394,
11215,11/19/2017 6:04,30.444,
11216,11/19/2017 6:04,30.52,
11217,11/19/2017 6:05,30.571,
11218,11/19/2017 6:05,30.621,
11219,11/19/2017 6:06,30.672,
11220,11/19/2017 6:06,30.697,
11221,11/19/2017 6:07,30.748,
